IEMG,MAV,SSI,RMS,VAR,MYOP,WL,DAMV,M2,DVARV,DASDV,WAMP
207.36678550866023,0.810026505893204,285.96765452051557,1.05691113650617,1.1166256260928928,48.046875,362.72163506360744,1.4224377845631664,1.117061150470764,3.4362534382856844,1.8537134185967594,244
184.15393249924435,0.7193512988251732,227.93326861537076,0.9435911882424465,0.8900597184586929,47.265625,326.77383201554005,1.2814660079040787,0.890364330528792,2.7378277661343993,1.6546382583919663,242
196.0741317535873,0.7659145771624504,250.55475678341162,0.9893075955865303,0.9786460785534529,50.390625,345.1397801645123,1.3534893339784795,0.9787295186852016,3.0627673718415105,1.7500763902874383,246
184.68067287238523,0.7214088784077548,226.19797319939642,0.9399924642305076,0.8834715066002281,51.953125,329.2247965017288,1.291077633340113,0.8835858328101422,2.789189582750614,1.6700866991718166,247
171.3157309651852,0.6692020740827547,180.6523302879978,0.8400435495779319,0.705673127951217,51.5625,309.45282922708657,1.2135405067728886,0.7056731651874915,2.2462735683968993,1.4987573413988333,241
146.2824925278004,0.5714159864367203,133.2944893534691,0.7215827042252251,0.5201844543620768,50.0,259.6402586324642,1.0181970926763302,0.5206815990369886,1.6871895823166954,1.2989186203595264,233
125.61986581947056,0.4907026008573069,95.33623914042643,0.6102517383361482,0.37226789067873844,50.78125,219.79496454248863,0.8619410374215241,0.37240718414229074,1.155952780117282,1.0751524450594352,238
130.62509027707154,0.5102542588948107,100.45287886994242,0.6264136477486044,0.3923822029854652,53.515625,229.77810403368898,0.9010906040536822,0.3923940580857126,1.2539168874923254,1.1197843040033761,239
129.5666069121052,0.5061195582504109,102.64691910947917,0.6332175990695481,0.40096452769321256,52.34375,222.51542955316404,0.8726095276594669,0.400964527771403,1.2194834058995236,1.10430222579669,233
121.00781626728622,0.4726867822940868,96.08214711819102,0.6126343829564528,0.3753004510711859,50.390625,209.68853145709824,0.8223079664984244,0.37532088718043366,1.127038134721628,1.061620522937282,236
115.94361035077496,0.4529047279327147,90.1029970984464,0.5932662407518282,0.3519561159503083,50.78125,203.77752315620478,0.7991275417890383,0.35196483241580623,1.0806153916252081,1.039526522809884,236
114.57174568971169,0.4475458816004363,85.09371174437666,0.5765390806367521,0.33235999870646243,51.5625,204.44120000403078,0.8017301960942383,0.33239731150147134,1.048279131729226,1.0238550345284365,238
110.36664778758593,0.43111971792025755,76.28396908851914,0.5458793403784649,0.2979778386050018,51.5625,197.0351310943308,0.7726867886052189,0.2979842542520279,0.9472178065108924,0.9732511528433411,235
110.67381083634234,0.43231957357946227,76.95156591442455,0.5482627603195578,0.3005765684065176,51.953125,195.87259049924694,0.7681278058793998,0.3005920543532209,0.9273919543628882,0.9630119180793602,233
108.89649866554154,0.42537694791227165,75.06793146309214,0.5415109484375211,0.29307664612787604,53.515625,193.26026624164285,0.7578833970260505,0.29323410727770366,0.9183743544813622,0.9583185036726372,236
106.30336436406503,0.41524751704712903,73.98911881183068,0.5376057992234771,0.28895995061046387,52.34375,188.69024936314358,0.7399617622084061,0.2890199953587136,0.897078227945147,0.9471421371394829,229
110.52982743348066,0.43175713841203384,79.67548367931158,0.5578820288576348,0.31120706049164376,48.4375,193.05550404249126,0.7570804080097696,0.31123235812231087,0.9565878855638641,0.9780531097869195,226
110.09932813947187,0.430075500544812,81.59284839373555,0.5645547484859458,0.31871621580020043,47.265625,197.22201999526203,0.7734196862559295,0.3187220640380295,1.0081719280257484,1.004077650396496,234
100.85610998158617,0.393969179615571,70.51790876279507,0.5248433872162898,0.27528489337783413,48.046875,184.78390214837393,0.724642753523035,0.27546058110466826,0.8753240712503875,0.935587554027087,233
190.532714379543,0.7442684155450898,241.5071858369373,0.9712813416696197,0.9430261961722335,48.828125,333.6437499154183,1.308406862413405,0.9433874446755364,2.9033734082622975,1.703928815491509,244
169.1494521294567,0.6607400473806903,192.41702676880755,0.8669654034710119,0.7513779681450615,47.65625,300.34246611327984,1.1778135926010973,0.7516290108156545,2.3116228708849174,1.520402206945556,241
180.19566877095892,0.7038893311365583,211.84460373040173,0.9096801544069661,0.8274492074354678,50.390625,317.24104591089053,1.2440825329838845,0.8275179833218818,2.589608887683408,1.6092261766710756,245
169.8800365266246,0.6635938926821273,191.49810157901686,0.8648927443868601,0.7479432618482065,51.5625,302.76501985641994,1.1873138033585096,0.7480394592930346,2.3608669734503485,1.5365112994867134,246
157.5737168631215,0.6155223314965683,152.91306409242551,0.7728626376084157,0.5973166432170024,51.5625,284.58645592248195,1.1160253173430665,0.5973166566110372,1.9016391484467825,1.378999328660744,240
134.4417818748519,0.5251632104486402,112.69420766002813,0.6634845504395599,0.43979271922617724,50.0,238.6074292347753,0.9357154087638248,0.44021174867198487,1.4266170218073648,1.1944107425033337,233
115.41196129325982,0.4508279738017962,80.41203703874919,0.5604547436525219,0.31399193666676933,51.171875,201.8233226464558,0.7914640103782581,0.314109519682614,0.974853776754312,0.987346837111616,238
120.05383307616808,0.46896028545378154,84.8137517666261,0.5755898868451245,0.3312937010666199,53.90625,211.1155371281328,0.8279040671691482,0.3313037178383832,1.0585266234185384,1.0288472303595604,239
119.13120825104677,0.46535628223065145,86.7772816928438,0.582214527998633,0.33897375177650413,52.34375,204.46230050920553,0.801812943173355,0.3389737566126711,1.030555556118319,1.015162822466583,230
111.26491690998918,0.43462858167964524,81.27062653858687,0.5634388919096329,0.31744658002467885,50.390625,192.78172994811786,0.7560067841102661,0.31746338491635495,0.9529904934744443,0.9762123198743419,233
106.65870639949136,0.41663557187301314,76.32619382726591,0.5460303971737814,0.298141510245176,50.78125,187.49755152994084,0.7352845158036896,0.29814919463775746,0.9155137628525266,0.9568248339442944,236
105.3336646701383,0.41145962761772775,72.00939248395056,0.5303646758509015,0.2812550291863432,51.5625,187.92876068020246,0.7369755320792253,0.2812866893904319,0.8869808791577597,0.9417966230337417,238
101.39419275192175,0.39607106543719434,64.40503500529036,0.501579672623817,0.2515771914664161,51.5625,181.00632360440588,0.7098287200172779,0.25158216798941546,0.7993636586932847,0.8940713946286867,235
101.7658379996107,0.3975228046859793,65.11197908368203,0.5043249629907615,0.25432915203397216,51.953125,180.16510717362763,0.7065298320534417,0.25434366829563293,0.7846199630619464,0.8857877641184407,231
100.30854871652848,0.39183026842393937,63.694371936297756,0.49880471166195206,0.24867102054987789,53.515625,178.17873712170865,0.698740145575328,0.2488061403761631,0.7797044899801119,0.8830087711796026,234
97.92207148298762,0.3825080917304204,62.69749848025883,0.49488594993039664,0.24486048545771852,51.953125,173.86268979887177,0.6818144697994971,0.24491210343851105,0.7605614513070713,0.8721017436670284,229
101.63422865592453,0.3970087056872052,67.36209023602376,0.5129650718952196,0.2631126875896205,48.046875,177.4361799260919,0.6958281565729094,0.2631331649844678,0.8088080166172751,0.899337543204594,223
101.2033444199966,0.3953255641406117,69.00941158349995,0.5191993971472296,0.26956293331673764,47.265625,181.25093488377215,0.7107879799363613,0.2695680139980467,0.8527797900878401,0.9234607680285287,230
92.88461149640644,0.36283051365783764,59.73892014725371,0.4830684804716716,0.23320552305443382,48.4375,170.21902937801315,0.6675256054039731,0.2333551568252098,0.7417978250203158,0.8612768573579089,230
171.0082567282485,0.6680010028447207,194.44969618181585,0.8715326303186922,0.7592894367793319,49.21875,299.6839426281819,1.1752311475614976,0.7595691257102182,2.337609784091848,1.5289243879577066,242
151.87360394098158,0.5932562653944593,155.2231506809569,0.7786786451081652,0.6061494989097613,48.046875,269.8460224482466,1.0582196958754768,0.6063404323474879,1.8658261646661345,1.36595247525898,238
161.8948079242067,0.6324015934539324,171.27494128583373,0.8179503281971272,0.6689897501290228,50.0,285.0006086478985,1.1176494456780333,0.669042739397788,2.09432115833203,1.44717696165052,243
152.85151848806333,0.5970762440939974,155.10549037777565,0.7783834670573279,0.6058037482257951,50.78125,272.2899275441703,1.067803637428119,0.6058808217881861,1.9120695161985493,1.3827760180877267,246
141.65658477472965,0.5533460342762877,123.68309387036966,0.6950806323234244,0.48313708532237704,50.390625,255.8094626434629,1.0031743633076977,0.4831370854311315,1.5383274204355817,1.2402932800090396,240
120.66568064987598,0.47135031503857805,90.97099085882168,0.5961169625520416,0.3550141618040225,49.21875,214.28350880004882,0.8403274854903875,0.3553554330422722,1.1516133849114714,1.0731325104158718,232
103.55302521906323,0.40450400476196574,64.69023799194333,0.5026890113738599,0.25259912491368736,51.171875,181.06959895024022,0.710076858628393,0.25269624215602865,0.7841765245857707,0.8855374213356377,237
107.73134403953532,0.4208255626544348,68.2738007999195,0.5164247615816708,0.2666868174765662,53.90625,189.38073005033115,0.7426695296091418,0.26669453437468554,0.8517392418349246,0.9228972000363446,238
106.98357902345161,0.41790460556035786,70.04886578460282,0.5230950028160323,0.273628352254207,52.34375,183.50497094611393,0.7196273370435841,0.2736283819711048,0.8310604072123858,0.9116251462154749,229
99.95439850715806,0.3904468691685862,65.61649367600475,0.5062750521425025,0.2563021685812837,50.390625,173.16412217493996,0.6790749889213332,0.25631442842189356,0.7688909272282526,0.8768642581541641,231
95.83865476299077,0.3743697451679327,61.63070321275934,0.49065765501502284,0.24073862158492604,50.390625,168.4575185811492,0.6606177199260753,0.24074493442484118,0.7393515225747337,0.8598555242450523,234
94.63458149898517,0.3696663339804108,58.15389476132325,0.4766168811649656,0.22713818682349535,50.78125,168.78757282276618,0.6619120502853576,0.22716365141141895,0.7162466696295617,0.8463135764180802,236
90.97851500591247,0.3553848242418456,51.87371194750074,0.450146295436189,0.2026280425474572,50.78125,162.40374223576836,0.6368774205324249,0.20263168729492476,0.6433393295978127,0.8020843656360674,232
91.37638498721441,0.3569390038563063,52.57971338725477,0.4531991895612391,0.20537594204959886,52.34375,161.88006750245836,0.6348237941272877,0.20538950541896395,0.6333613828222757,0.7958400485162052,230
90.30664538645225,0.3527603335408291,51.63092197028068,0.44909162644877815,0.20157177583309782,54.296875,160.61983021150965,0.6298816871039594,0.2016832889464089,0.6322734081741592,0.7951562162079595,232
88.14726196466793,0.3443252420494841,50.764502023003615,0.44530757463505816,0.1982571252689944,50.78125,156.5897364903592,0.6140773980014086,0.19829883602735787,0.616021031584002,0.7848700730592306,225
91.24941598016807,0.3564430311725315,54.3902294698741,0.4609358240218433,0.21244628534869103,46.875,159.27001907822643,0.6245883101106918,0.2124618338666957,0.6530793078394826,0.8081332240661082,220
90.78716001592083,0.35463734381219075,55.6740308894527,0.4663439537100536,0.21747233364498447,47.65625,162.6109579323002,0.6376900311070597,0.21747668316192462,0.688028811016316,0.8294750213335637,227
83.61828043643622,0.326633907954829,48.353138332437666,0.4346026306996825,0.18876037035203835,49.21875,153.32876402890008,0.6012892707015689,0.18887944661108463,0.6008143124329259,0.7751221274308494,228
146.50216648617317,0.5722740878366139,142.43705228826013,0.7459187190981442,0.5562030766972447,49.21875,256.7872526534551,1.007008833935118,0.5563947355010161,1.7105718727186674,1.3078883257826974,241
130.37993736436385,0.5092966303295463,114.51151021365078,0.6688128189352185,0.4471854228271243,47.65625,231.94857632331272,0.9096022600914224,0.44731058677207336,1.378465560321874,1.1740807298997262,237
139.1747415932591,0.5436513343486684,126.89701624758702,0.7040535986110268,0.4956559326839435,48.828125,244.92858668749824,0.9605042615196009,0.4956914697171368,1.553418179206141,1.2463619775996622,241
131.7468492961682,0.514636130063157,115.19970753188734,0.6708195417147855,0.4499415786939479,50.390625,234.3894898132391,0.9191744698558396,0.4499988575464349,1.4205780538786121,1.1918800501219122,244
121.76564851936234,0.47564706452875916,91.50664837169658,0.5978694215311063,0.35744783912003386,51.171875,219.91713917972027,0.8624201536459618,0.3574478452019398,1.1382823532378685,1.0669031601967764,239
103.4194741321254,0.40398232082861485,67.07149324050006,0.511857422013888,0.2617385761952771,50.0,184.07731838319427,0.7218718367968403,0.26199802047070336,0.848805203769699,0.921306248632722,232
88.66919659554705,0.34636404920135566,47.41400327577409,0.4303614182242555,0.18513420883006557,51.5625,155.28634417037816,0.6089660555701104,0.18521095029599255,0.5747842294188132,0.7581452561474042,232
92.21361270132292,0.36020942461454264,50.04461897612924,0.4421388841478488,0.19548208454356508,53.90625,162.10438132526866,0.6357034561775242,0.19548679287550486,0.6237592883840062,0.7897843302978391,230
91.7247186133668,0.3582996820834641,51.64322503631356,0.44914512999486017,0.20173126952946063,52.34375,157.28466955496427,0.6168026257057422,0.20173134779809984,0.6113975512945994,0.781919146264241,223
85.74805314836104,0.3349533326107853,48.31965652352491,0.4344521357929078,0.18874184722934892,50.390625,148.51252211531096,0.5824020475110233,0.1887486582950192,0.5653290881024483,0.7518836932015804,227
82.19007005486127,0.3210549611518018,45.2537778690555,0.4204433015294667,0.1767679312219602,50.390625,144.37753994025627,0.5661864311382598,0.17677256980099804,0.5428652375364179,0.7367938908110041,228
81.24575940024577,0.31736624765721005,42.839100495345264,0.40907240961710245,0.1673214186305968,51.171875,144.9115890244064,0.568280741272182,0.16734023630994244,0.527615983097733,0.7263717939855133,229
78.00308309847993,0.30469954335343724,38.10724709947916,0.385819172647421,0.14885415262393548,51.5625,139.11877351284377,0.5455638176974266,0.14885643398234047,0.4719994517923526,0.6870221625190505,228
78.40684880956614,0.30627675316236774,38.75146868219608,0.38906673532933705,0.1513603829717899,51.953125,138.8381851337701,0.544463471112824,0.15137292453982842,0.46637709072886707,0.6829180702901828,230
77.75381630177341,0.3037258449288024,38.26395826645539,0.3866116746534452,0.14938369706367538,53.515625,138.53890070754574,0.5432898066962578,0.14946858697834137,0.4685286086712438,0.6844914964199657,230
75.79487099093143,0.2960737148083259,37.58804259417053,0.3831817993896352,0.14679855717507534,51.171875,134.88836660017188,0.5289739866673407,0.14682829138347864,0.4561805052596501,0.6754113600315367,221
78.15857899548492,0.30530694920111295,40.12530605214839,0.3959033679652203,0.1567289428026213,48.046875,136.4347897238528,0.5350383910739325,0.15673947676620464,0.4818278084499696,0.6941381767702808,214
77.6152087771313,0.30318440928566914,40.93000905642103,0.3998535330300892,0.1598793526610508,48.4375,139.05619443937047,0.5453184095661587,0.15988284787664464,0.5057713809274395,0.7111760548046029,220
71.98012289036754,0.2811723550404982,35.77840863793077,0.37384409683973485,0.1396765326569607,49.609375,132.0893438988516,0.5179974270543201,0.13975940874191706,0.4450499754592741,0.6671206603450939,225
115.42534780213043,0.450880264852072,87.87612026464717,0.5858891488872089,0.34315557111427286,48.828125,202.3032326226143,0.7933460102847619,0.343266094783778,1.05282570882101,1.0260729549213399,234
103.28022281753135,0.40343837038098185,71.81043316677611,0.5296314799534854,0.2804452636951766,47.65625,184.0459448244033,0.7217488032329541,0.28050950455771917,0.8672149010759627,0.9312437388116833,235
110.45215812853121,0.43145374268957504,80.3851288050997,0.5603609634823974,0.3139864541442212,48.046875,194.43221305902722,0.7624792668981459,0.3140044093949207,0.9869292539796417,0.9934431307224595,234
105.03519079058722,0.41029371402573134,73.19576750735223,0.5347157813507982,0.2858823795002706,49.21875,186.20779439224745,0.7302266446754802,0.28592096682559465,0.9035777068375929,0.9505670448935166,238
96.49732108357509,0.3769426604827152,57.6633870086271,0.4746025763756973,0.22524760135474095,50.78125,174.29963201132648,0.6835279686718686,0.2252476055024496,0.7173882267523005,0.846987737073153,235
81.56750927485677,0.3186230831049093,42.05212291122315,0.4052975513397107,0.164094269283636,50.390625,145.8635541992088,0.572013938036113,0.16426610512196543,0.5316819227646593,0.729165223227671,233
69.81491226121399,0.27271450102036715,29.402167677808226,0.3388985356879525,0.1147973738291454,51.953125,122.51516687241485,0.4804516347937837,0.11485221749143838,0.35654515083353466,0.5971140182859005,231
72.47884932537188,0.2831205051772339,31.01388862693656,0.34806321616765384,0.12114644138133275,53.515625,127.4531933771058,0.4998164446161012,0.12114800244897093,0.38592473784428355,0.6212284103647253,220
72.37830133319943,0.2827277395828103,32.348679769169415,0.35547437368721535,0.1263619311735189,52.34375,124.39414210659399,0.487820165123898,0.12636203034831803,0.38160791126497356,0.6177442118425502,214
67.67160787480503,0.26434221826095716,30.134016996829917,0.34309037277934057,0.11770902023904208,50.78125,117.3630979592393,0.460247442977409,0.11771100389386686,0.3514872977752817,0.5928636418058386,220
64.8024519310622,0.2531345778557117,28.018898698686172,0.3308305050048179,0.10944583293527524,50.390625,113.70704438514133,0.4459099779809464,0.10944882304174286,0.3359767307926791,0.5796349979018512,220
64.3489131281299,0.2513629419067574,26.768328364684482,0.3233632364301,0.10455132213149228,52.34375,114.50131545065868,0.4490247664731713,0.10456378267454876,0.3298054073639829,0.5742868685282495,221
61.651409406506055,0.24082581799416428,23.77341173398522,0.3047374108734925,0.09286394952507859,53.90625,109.60380533991517,0.4298188444702556,0.09286488958587977,0.2939480962278523,0.5421698038694632,219
61.936287713590396,0.24193862388121248,24.281078183347464,0.30797396262298055,0.09483679088591676,53.125,109.44908548727952,0.4292120999501158,0.09484796165370103,0.29185673214484215,0.5402376626493586,220
61.7586442762781,0.24124470420421132,24.162813552223128,0.30722303044916993,0.09433050525521236,52.34375,110.29549411248047,0.4325313494607077,0.09438599043837159,0.29569676873553935,0.5437800738676798,223
60.10131524070504,0.23477076265900407,23.71406593945914,0.3043568137499344,0.09261636876548489,51.5625,107.37540821541316,0.4210800322173065,0.09263307007601226,0.287846202541424,0.5365130031429098,218
61.661740779941816,0.24086617492164772,25.17933384706009,0.3136188336820327,0.09835078012802098,50.390625,107.7215417563362,0.4224374186522988,0.09835677284007847,0.3025101948023809,0.5500092679240787,210
60.97505760512472,0.23818381877001843,25.46676479226383,0.31540378876890585,0.09947722671281536,48.4375,109.16311118247435,0.4280906320881347,0.09947954996978059,0.31457812042303634,0.5608726418921112,216
57.154215634756966,0.2232586548232694,22.51496241873344,0.2965620878470097,0.08790354991866489,49.609375,104.81752085209011,0.4110491013807455,0.0879490719481775,0.2804731604107107,0.5295971680538999,223
77.5417791089922,0.3028975746445008,39.10010908331951,0.39081300017619275,0.15268391731027312,50.78125,135.96379889659033,0.5331913682219229,0.15273480110671683,0.4667366410754736,0.6831812651672128,228
70.1237872798572,0.2739210440619422,33.11681918506317,0.3596700918086643,0.12934159706299742,48.046875,125.46136239745746,0.4920053427351273,0.129362574941653,0.4027640774346663,0.6346369650711077,228
75.25245975417137,0.2939549209147319,38.00660203254676,0.3853093422039437,0.1484589285192503,46.484375,132.76269447445958,0.5206380175469003,0.14846328918963578,0.469920424633978,0.6855074212829341,218
